date,year,week,year_week,month,year_month,day,weekday,weekday_name,hour,n_calls_in_week,share_calls,est_n_calls
2021-04-10,2021,14,2021 W14,4,2021 M 4,10,5,Sat,13,10373.039545103224,0.005051410029190993,52.39847599132919
2021-04-17,2021,15,2021 W15,4,2021 M 4,17,5,Sat,13,10828.901859085996,0.005051410029190993,54.70122345611198
2021-04-24,2021,16,2021 W16,4,2021 M 4,24,5,Sat,13,11280.696421834047,0.005051410029190993,56.98342304151145
2021-05-01,2021,17,2021 W17,5,2021 M 5,1,5,Sat,13,11724.654089362664,0.005051410029190993,59.22603525580175
2021-05-08,2021,18,2021 W18,5,2021 M 5,8,5,Sat,13,12156.94988021456,0.005051410029190993,61.40973854928807
2021-05-15,2021,19,2021 W19,5,2021 M 5,15,5,Sat,13,12573.736507633728,0.005051410029190993,63.51509869906594
2021-05-22,2021,20,2021 W20,5,2021 M 5,22,5,Sat,13,12971.17791173931,0.005051410029190993,65.52273819378063
2021-05-29,2021,21,2021 W21,5,2021 M 5,29,5,Sat,13,13345.482791699462,0.005051410029190993,67.41350561838647
2021-06-05,2021,22,2021 W22,6,2021 M 6,5,5,Sat,13,13692.938137905221,0.005051410029190993,69.16864503890626
2021-06-12,2021,23,2021 W23,6,2021 M 6,12,5,Sat,13,14009.942764144365,0.005051410029190993,70.76996538719062
2021-06-19,2021,24,2021 W24,6,2021 M 6,19,5,Sat,13,14293.040839775287,0.005051410029190993,72.20000984567733
2021-06-26,2021,25,2021 W25,6,2021 M 6,26,5,Sat,13,14538.955421900844,0.005051410029190993,73.44222523215069
2021-07-03,2021,26,2021 W26,7,2021 M 7,3,5,Sat,13,14744.621987542245,0.005051410029190993,74.48113138450093
2021-07-10,2021,27,2021 W27,7,2021 M 7,10,5,Sat,13,14907.221965812892,0.005051410029190993,75.30249054548351
2021-07-17,2021,28,2021 W28,7,2021 M 7,17,5,Sat,13,15024.21627009226,0.005051410029190993,75.89347674747853
2021-07-24,2021,29,2021 W29,7,2021 M 7,24,5,Sat,13,15093.378830199763,0.005051410029190993,76.24284519725009
2021-07-31,2021,30,2021 W30,7,2021 M 7,31,5,Sat,13,15112.830124568613,0.005051410029190993,76.34110166070565
2021-08-07,2021,31,2021 W31,8,2021 M 8,7,5,Sat,13,15081.070712419678,0.005051410029190993,76.1806718476553
2021-08-14,2021,32,2021 W32,8,2021 M 8,14,5,Sat,13,14997.014765935355,0.005051410029190993,75.75607079657127
2021-08-21,2021,33,2021 W33,8,2021 M 8,21,5,Sat,13,14860.023602433455,0.005051410029190993,75.06407225934721
2021-08-28,2021,34,2021 W34,8,2021 M 8,28,5,Sat,13,14669.939216541028,0.005051410029190993,74.1038780860576
2021-09-04,2021,35,2021 W35,9,2021 M 9,4,5,Sat,13,14427.117812368251,0.005051410029190993,72.877287609717
2021-09-11,2021,36,2021 W36,9,2021 M 9,11,5,Sat,13,14132.463335682305,0.005051410029190993,71.38886703103958
2021-09-18,2021,37,2021 W37,9,2021 M 9,18,5,Sat,13,13787.461006081203,0.005051410029190993,69.64611880319832
2021-09-25,2021,38,2021 W38,9,2021 M 9,25,5,Sat,13,13394.2108491677,0.005051410029190993,67.65965101658452
2021-10-02,2021,39,2021 W39,10,2021 M10,2,5,Sat,13,12955.461228723118,0.005051410029190993,65.44334678356702
2021-10-09,2021,40,2021 W40,10,2021 M10,9,5,Sat,13,12474.64237888123,0.005051410029190993,63.01453362325163
2021-10-16,2021,41,2021 W41,10,2021 M10,16,5,Sat,13,11955.899936302148,0.005051410029190993,60.39415284624062
2021-10-23,2021,42,2021 W42,10,2021 M10,23,5,Sat,13,11404.128472346118,0.005051410029190993,57.60692893939173
2021-10-30,2021,43,2021 W43,10,2021 M10,30,5,Sat,13,10825.005025247476,0.005051410029190993,54.681538950577995
2021-11-06,2021,44,2021 W44,11,2021 M11,6,5,Sat,13,10225.022632288443,0.005051410029190993,51.650781873446725
2021-11-13,2021,45,2021 W45,11,2021 M11,13,5,Sat,13,9611.52386197302,0.005051410029190993,48.551748032179056
2021-11-20,2021,46,2021 W46,11,2021 M11,20,5,Sat,13,8992.734346200836,0.005051410029190993,45.42598846624921
2021-11-27,2021,47,2021 W47,11,2021 M11,27,5,Sat,13,8377.796312441054,0.005051410029190993,42.319684315184055
2021-12-04,2021,48,2021 W48,12,2021 M12,4,5,Sat,13,7776.802115906185,0.005051410029190993,39.28381620332223
2021-12-11,2021,49,2021 W49,12,2021 M12,11,5,Sat,13,7200.827771725955,0.005051410029190993,36.37433362457352
2021-12-18,2021,50,2021 W50,12,2021 M12,18,5,Sat,13,6661.966487121259,0.005051410029190993,33.65232432717861
2021-12-25,2021,51,2021 W51,12,2021 M12,25,5,Sat,13,6173.36219357787,0.005051410029190993,31.18418369846776
2021-04-03,2021,13,2021 W13,4,2021 M 4,3,5,Sat,14,9916.789254223993,0.004647427543786489,46.08755952600646
2021-04-10,2021,14,2021 W14,4,2021 M 4,10,5,Sat,14,10373.039545103224,0.004647427543786489,48.207949694699195
2021-04-17,2021,15,2021 W15,4,2021 M 4,17,5,Sat,14,10828.901859085996,0.004647427543786489,50.32653676887698
2021-04-24,2021,16,2021 W16,4,2021 M 4,24,5,Sat,14,11280.696421834047,0.004647427543786489,52.42621926392524
2021-05-01,2021,17,2021 W17,5,2021 M 5,1,5,Sat,14,11724.654089362664,0.004647427543786489,54.48948035627294
2021-05-08,2021,18,2021 W18,5,2021 M 5,8,5,Sat,14,12156.94988021456,0.004647427543786489,56.49854372174101
2021-05-15,2021,19,2021 W19,5,2021 M 5,15,5,Sat,14,12573.736507633728,0.004647427543786489,58.43552937389072
2021-05-22,2021,20,2021 W20,5,2021 M 5,22,5,Sat,14,12971.17791173931,0.004647427543786489,60.28260950237218
2021-05-29,2021,21,2021 W21,5,2021 M 5,29,5,Sat,14,13345.482791699462,0.004647427543786489,62.02216431127268
2021-06-05,2021,22,2021 W22,6,2021 M 6,5,5,Sat,14,13692.938137905221,0.004647427543786489,63.6369378574652
2021-06-12,2021,23,2021 W23,6,2021 M 6,12,5,Sat,14,14009.942764144365,0.004647427543786489,65.11019388895674
2021-06-19,2021,24,2021 W24,6,2021 M 6,19,5,Sat,14,14293.040839775287,0.004647427543786489,66.42587168323683
2021-06-26,2021,25,2021 W25,6,2021 M 6,26,5,Sat,14,14538.955421900844,0.004647427543786489,67.5687418856259
2021-07-03,2021,26,2021 W26,7,2021 M 7,3,5,Sat,14,14744.621987542245,0.004647427543786489,68.52456234762371
2021-07-10,2021,27,2021 W27,7,2021 M 7,10,5,Sat,14,14907.221965812892,0.004647427543786489,69.2802339652578
2021-07-17,2021,28,2021 W28,7,2021 M 7,17,5,Sat,14,15024.21627009226,0.004647427543786489,69.82395651743188
2021-07-24,2021,29,2021 W29,7,2021 M 7,24,5,Sat,14,15093.378830199763,0.004647427543786489,70.14538450427428
2021-07-31,2021,30,2021 W30,7,2021 M 7,31,5,Sat,14,15112.830124568613,0.004647427543786489,70.23578298548637
2021-08-07,2021,31,2021 W31,8,2021 M 8,7,5,Sat,14,15081.070712419678,0.004647427543786489,70.08818341869093
2021-08-14,2021,32,2021 W32,8,2021 M 8,14,5,Sat,14,14997.014765935355,0.004647427543786489,69.69753949778065
2021-08-21,2021,33,2021 W33,8,2021 M 8,21,5,Sat,14,14860.023602433455,0.004647427543786489,69.06088299126657
2021-08-28,2021,34,2021 W34,8,2021 M 8,28,5,Sat,14,14669.939216541028,0.004647427543786489,68.17747958062635
2021-09-04,2021,35,2021 W35,9,2021 M 9,4,5,Sat,14,14427.117812368251,0.004647427543786489,67.04898469865289
2021-09-11,2021,36,2021 W36,9,2021 M 9,11,5,Sat,14,14132.463335682305,0.004647427543786489,65.67959936780262
2021-09-18,2021,37,2021 W37,9,2021 M 9,18,5,Sat,14,13787.461006081203,0.004647427543786489,64.07622603854396
2021-09-25,2021,38,2021 W38,9,2021 M 9,25,5,Sat,14,13394.2108491677,0.004647427543786489,62.24862442770579
2021-10-02,2021,39,2021 W39,10,2021 M10,2,5,Sat,14,12955.461228723118,0.004647427543786489,60.209567356825765
2021-10-09,2021,40,2021 W40,10,2021 M10,9,5,Sat,14,12474.64237888123,0.004647427543786489,57.97499659049884
2021-10-16,2021,41,2021 W41,10,2021 M10,16,5,Sat,14,11955.899936302148,0.004647427543786489,55.56417867472573
2021-10-23,2021,42,2021 W42,10,2021 M10,23,5,Sat,14,11404.128472346118,0.004647427543786489,52.999860775261084
2021-10-30,2021,43,2021 W43,10,2021 M10,30,5,Sat,14,10825.005025247476,0.004647427543786489,50.308426515962275
2021-11-06,2021,44,2021 W44,11,2021 M11,6,5,Sat,14,10225.022632288443,0.004647427543786489,47.520051817137535
2021-11-13,2021,45,2021 W45,11,2021 M11,13,5,Sat,14,9611.52386197302,0.004647427543786489,44.668860733894505
2021-11-20,2021,46,2021 W46,11,2021 M11,20,5,Sat,14,8992.734346200836,0.004647427543786489,41.793081294488545
2021-11-27,2021,47,2021 W47,11,2021 M11,27,5,Sat,14,8377.796312441054,0.004647427543786489,38.93520133867143
2021-12-04,2021,48,2021 W48,12,2021 M12,4,5,Sat,14,7776.802115906185,0.004647427543786489,36.142124356039446
2021-12-11,2021,49,2021 W49,12,2021 M12,11,5,Sat,14,7200.827771725955,0.004647427543786489,33.465325324381894
2021-12-18,2021,50,2021 W50,12,2021 M12,18,5,Sat,14,6661.966487121259,0.004647427543786489,30.961006548029857
2021-12-25,2021,51,2021 W51,12,2021 M12,25,5,Sat,14,6173.36219357787,0.004647427543786489,28.690253496203972
2021-04-03,2021,13,2021 W13,4,2021 M 4,3,5,Sat,15,9916.789254223993,0.003977924311926605,39.44823707063013
2021-04-10,2021,14,2021 W14,4,2021 M 4,10,5,Sat,15,10373.039545103224,0.003977924311926605,41.2631661950422
2021-04-17,2021,15,2021 W15,4,2021 M 4,17,5,Sat,15,10828.901859085996,0.003977924311926605,43.0765519767254
2021-04-24,2021,16,2021 W16,4,2021 M 4,24,5,Sat,15,11280.696421834047,0.003977924311926605,44.873756551877115
2021-05-01,2021,17,2021 W17,5,2021 M 5,1,5,Sat,15,11724.654089362664,0.003977924311926605,46.639786551005436
2021-05-08,2021,18,2021 W18,5,2021 M 5,8,5,Sat,15,12156.94988021456,0.003977924311926605,48.359426487378734
2021-05-15,2021,19,2021 W19,5,2021 M 5,15,5,Sat,15,12573.736507633728,0.003977924311926605,50.017372145475335
2021-05-22,2021,20,2021 W20,5,2021 M 5,22,5,Sat,15,12971.17791173931,0.003977924311926605,51.59836396943317
2021-05-29,2021,21,2021 W21,5,2021 M 5,29,5,Sat,15,13345.482791699462,0.003977924311926605,53.08732045149943
2021-06-05,2021,22,2021 W22,6,2021 M 6,5,5,Sat,15,13692.938137905221,0.003977924311926605,54.4694715204802
2021-06-12,2021,23,2021 W23,6,2021 M 6,12,5,Sat,15,14009.942764144365,0.003977924311926605,55.73049193019009
2021-06-19,2021,24,2021 W24,6,2021 M 6,19,5,Sat,15,14293.040839775287,0.003977924311926605,56.85663464790198
2021-06-26,2021,25,2021 W25,6,2021 M 6,26,5,Sat,15,14538.955421900844,0.003977924311926605,57.8348642427965
2021-07-03,2021,26,2021 W26,7,2021 M 7,3,5,Sat,15,14744.621987542245,0.003977924311926605,58.65299027441188
2021-07-10,2021,27,2021 W27,7,2021 M 7,10,5,Sat,15,14907.221965812892,0.003977924311926605,59.29980068109342
2021-07-17,2021,28,2021 W28,7,2021 M 7,17,5,Sat,15,15024.21627009226,0.003977924311926605,59.765195168443256
2021-07-24,2021,29,2021 W29,7,2021 M 7,24,5,Sat,15,15093.378830199763,0.003977924311926605,60.04031859776998
2021-07-31,2021,30,2021 W30,7,2021 M 7,31,5,Sat,15,15112.830124568613,0.003977924311926605,60.11769437453827
2021-08-07,2021,31,2021 W31,8,2021 M 8,7,5,Sat,15,15081.070712419678,0.003977924311926605,59.99135783681852
2021-08-14,2021,32,2021 W32,8,2021 M 8,14,5,Sat,15,14997.014765935355,0.003977924311926605,59.65698964373654
2021-08-21,2021,33,2021 W33,8,2021 M 8,21,5,Sat,15,14860.023602433455,0.003977924311926605,59.11204916392322
2021-08-28,2021,34,2021 W34,8,2021 M 8,28,5,Sat,15,14669.939216541028,0.003977924311926605,58.35590786396409
2021-09-04,2021,35,2021 W35,9,2021 M 9,4,5,Sat,15,14427.117812368251,0.003977924311926605,57.389982696849046
2021-09-11,2021,36,2021 W36,9,2021 M 9,11,5,Sat,15,14132.463335682305,0.003977924311926605,56.21786949042201
2021-09-18,2021,37,2021 W37,9,2021 M 9,18,5,Sat,15,13787.461006081203,0.003977924311926605,54.84547633583047
2021-09-25,2021,38,2021 W38,9,2021 M 9,25,5,Sat,15,13394.2108491677,0.003977924311926605,53.28115697597529
2021-10-02,2021,39,2021 W39,10,2021 M10,2,5,Sat,15,12955.461228723118,0.003977924311926605,51.535844193960216
2021-10-09,2021,40,2021 W40,10,2021 M10,9,5,Sat,15,12474.64237888123,0.003977924311926605,49.623183201541586
2021-10-16,2021,41,2021 W41,10,2021 M10,16,5,Sat,15,11955.899936302148,0.003977924311926605,47.55966502757806
2021-10-23,2021,42,2021 W42,10,2021 M10,23,5,Sat,15,11404.128472346118,0.003977924311926605,45.36475990648004
2021-10-30,2021,43,2021 W43,10,2021 M10,30,5,Sat,15,10825.005025247476,0.003977924311926605,43.061050666659604
2021-11-06,2021,44,2021 W44,11,2021 M11,6,5,Sat,15,10225.022632288443,0.003977924311926605,40.67436611897997
2021-11-13,2021,45,2021 W45,11,2021 M11,13,5,Sat,15,9611.52386197302,0.003977924311926605,38.23391444520517
2021-11-20,2021,46,2021 W46,11,2021 M11,20,5,Sat,15,8992.734346200836,0.003977924311926605,35.77241658644971
2021-11-27,2021,47,2021 W47,11,2021 M11,27,5,Sat,15,8377.796312441054,0.003977924311926605,33.32623963162833
2021-12-04,2021,48,2021 W48,12,2021 M12,4,5,Sat,15,7776.802115906185,0.003977924311926605,30.935530205905476
2021-12-11,2021,49,2021 W49,12,2021 M12,11,5,Sat,15,7200.827771725955,0.003977924311926605,28.644347859144958
2021-12-18,2021,50,2021 W50,12,2021 M12,18,5,Sat,15,6661.966487121259,0.003977924311926605,26.500798454359938
2021-12-25,2021,51,2021 W51,12,2021 M12,25,5,Sat,15,6173.36219357787,0.003977924311926605,24.557167556161968
2021-04-03,2021,13,2021 W13,4,2021 M 4,3,5,Sat,16,9916.789254223993,0.0034468828190158465,34.182010500185655
2021-04-10,2021,14,2021 W14,4,2021 M 4,10,5,Sat,16,10373.039545103224,0.0034468828190158465,35.754651788988255
2021-04-17,2021,15,2021 W15,4,2021 M 4,17,5,Sat,16,10828.901859085996,0.0034468828190158465,37.32595576689228
2021-04-24,2021,16,2021 W16,4,2021 M 4,24,5,Sat,16,11280.696421834047,0.0034468828190158465,38.88323868295331
2021-05-01,2021,17,2021 W17,5,2021 M 5,1,5,Sat,16,11724.654089362664,0.0034468828190158465,40.413508739528055
2021-05-08,2021,18,2021 W18,5,2021 M 5,8,5,Sat,16,12156.94988021456,0.0034468828190158465,41.90358167374832
2021-05-15,2021,19,2021 W19,5,2021 M 5,15,5,Sat,16,12573.736507633728,0.0034468828190158465,43.34019633899501
2021-05-22,2021,20,2021 W20,5,2021 M 5,22,5,Sat,16,12971.17791173931,0.0034468828190158465,44.71013028637208
2021-05-29,2021,21,2021 W21,5,2021 M 5,29,5,Sat,16,13345.482791699462,0.0034468828190158465,46.00031534618051
2021-06-05,2021,22,2021 W22,6,2021 M 6,5,5,Sat,16,13692.938137905221,0.0034468828190158465,47.197953209392345
2021-06-12,2021,23,2021 W23,6,2021 M 6,12,5,Sat,16,14009.942764144365,0.0034468828190158465,48.29063100912459
2021-06-19,2021,24,2021 W24,6,2021 M 6,19,5,Sat,16,14293.040839775287,0.0034468828190158465,49.26643690211326
2021-06-26,2021,25,2021 W25,6,2021 M 6,26,5,Sat,16,14538.955421900844,0.0034468828190158465,50.11407565018731
2021-07-03,2021,26,2021 W26,7,2021 M 7,3,5,Sat,16,14744.621987542245,0.0034468828190158465,50.82298420174265
2021-07-10,2021,27,2021 W27,7,2021 M 7,10,5,Sat,16,14907.221965812892,0.0034468828190158465,51.38344727321609
2021-07-17,2021,28,2021 W28,7,2021 M 7,17,5,Sat,16,15024.21627009226,0.0034468828190158465,51.786712930559354
2021-07-24,2021,29,2021 W29,7,2021 M 7,24,5,Sat,16,15093.378830199763,0.0034468828190158465,52.02510817071306
2021-07-31,2021,30,2021 W30,7,2021 M 7,31,5,Sat,16,15112.830124568613,0.0034468828190158465,52.092154503080664
2021-08-07,2021,31,2021 W31,8,2021 M 8,7,5,Sat,16,15081.070712419678,0.0034468828190158465,51.98268353100246
2021-08-14,2021,32,2021 W32,8,2021 M 8,14,5,Sat,16,14997.014765935355,0.0034468828190158465,51.69295253322953
2021-08-21,2021,33,2021 W33,8,2021 M 8,21,5,Sat,16,14860.023602433455,0.0034468828190158465,51.220760045397846
2021-08-28,2021,34,2021 W34,8,2021 M 8,28,5,Sat,16,14669.939216541028,0.0034468828190158465,50.565561441502055
2021-09-04,2021,35,2021 W35,9,2021 M 9,4,5,Sat,16,14427.117812368251,0.0034468828190158465,49.72858451536961
2021-09-11,2021,36,2021 W36,9,2021 M 9,11,5,Sat,16,14132.463335682305,0.0034468828190158465,48.712945062134715
2021-09-18,2021,37,2021 W37,9,2021 M 9,18,5,Sat,16,13787.461006081203,0.0034468828190158465,47.52376245971224
2021-09-25,2021,38,2021 W38,9,2021 M 9,25,5,Sat,16,13394.2108491677,0.0034468828190158465,46.1682752502718
2021-10-02,2021,39,2021 W39,10,2021 M10,2,5,Sat,16,12955.461228723118,0.0034468828190158465,44.65595672171164
2021-10-09,2021,40,2021 W40,10,2021 M10,9,5,Sat,16,12474.64237888123,0.0034468828190158465,42.99863048913268
2021-10-16,2021,41,2021 W41,10,2021 M10,16,5,Sat,16,11955.899936302148,0.0034468828190158465,41.21058607631253
2021-10-23,2021,42,2021 W42,10,2021 M10,23,5,Sat,16,11404.128472346118,0.0034468828190158465,39.30869449717927
2021-10-30,2021,43,2021 W43,10,2021 M10,30,5,Sat,16,10825.005025247476,0.0034468828190158465,37.312523837285724
2021-11-06,2021,44,2021 W44,11,2021 M11,6,5,Sat,16,10225.022632288443,0.0034468828190158465,35.24445483528322
2021-11-13,2021,45,2021 W45,11,2021 M11,13,5,Sat,16,9611.52386197302,0.0034468828190158465,33.12979646439564
2021-11-20,2021,46,2021 W46,11,2021 M11,20,5,Sat,16,8992.734346200836,0.0034468828190158465,30.996901513893363
2021-11-27,2021,47,2021 W47,11,2021 M11,27,5,Sat,16,8377.796312441054,0.0034468828190158465,28.877282170567387
2021-12-04,2021,48,2021 W48,12,2021 M12,4,5,Sat,16,7776.802115906185,0.0034468828190158465,26.80572560020311
2021-12-11,2021,49,2021 W49,12,2021 M12,11,5,Sat,16,7200.827771725955,0.0034468828190158465,24.820409529054356
2021-12-18,2021,50,2021 W50,12,2021 M12,18,5,Sat,16,6661.966487121259,0.0034468828190158465,22.96301782531762
2021-12-25,2021,51,2021 W51,12,2021 M12,25,5,Sat,16,6173.36219357787,0.0034468828190158465,21.27885608060554
2021-04-03,2021,13,2021 W13,4,2021 M 4,3,5,Sat,17,9916.789254223993,0.00014009070058381985,1.3892499541663357
2021-04-10,2021,14,2021 W14,4,2021 M 4,10,5,Sat,17,10373.039545103224,0.00014009070058381985,1.4531663770571785
2021-04-17,2021,15,2021 W15,4,2021 M 4,17,5,Sat,17,10828.901859085996,0.00014009070058381985,1.5170284479927865
2021-04-24,2021,16,2021 W16,4,2021 M 4,24,5,Sat,17,11280.696421834047,0.00014009070058381985,1.5803206648081214
2021-05-01,2021,17,2021 W17,5,2021 M 5,1,5,Sat,17,11724.654089362664,0.00014009070058381985,1.6425150054817639
2021-05-08,2021,18,2021 W18,5,2021 M 5,8,5,Sat,17,12156.94988021456,0.00014009070058381985,1.7030756256816426
2021-05-15,2021,19,2021 W19,5,2021 M 5,15,5,Sat,17,12573.736507633728,0.00014009070058381985,1.7614635563107612
2021-05-22,2021,20,2021 W20,5,2021 M 5,22,5,Sat,17,12971.17791173931,0.00014009070058381985,1.8171414010529294
2021-05-29,2021,21,2021 W21,5,2021 M 5,29,5,Sat,17,13345.482791699462,0.00014009070058381985,1.8695780339184895
2021-06-05,2021,22,2021 W22,6,2021 M 6,5,5,Sat,17,13692.938137905221,0.00014009070058381985,1.918253296790048
2021-06-12,2021,23,2021 W23,6,2021 M 6,12,5,Sat,17,14009.942764144365,0.00014009070058381985,1.9626626969682017
2021-06-19,2021,24,2021 W24,6,2021 M 6,19,5,Sat,17,14293.040839775287,0.00014009070058381985,2.0023221047172686
2021-06-26,2021,25,2021 W25,6,2021 M 6,26,5,Sat,17,14538.955421900844,0.00014009070058381985,2.036772450811015
2021-07-03,2021,26,2021 W26,7,2021 M 7,3,5,Sat,17,14744.621987542245,0.00014009070058381985,2.0655844240783874
2021-07-10,2021,27,2021 W27,7,2021 M 7,10,5,Sat,17,14907.221965812892,0.00014009070058381985,2.088363168949236
2021-07-17,2021,28,2021 W28,7,2021 M 7,17,5,Sat,17,15024.21627009226,0.00014009070058381985,2.1047529830000493
2021-07-24,2021,29,2021 W29,7,2021 M 7,24,5,Sat,17,15093.378830199763,0.00014009070058381985,2.11444201449968
2021-07-31,2021,30,2021 W30,7,2021 M 7,31,5,Sat,17,15112.830124568613,0.00014009070058381985,2.117166959955074
2021-08-07,2021,31,2021 W31,8,2021 M 8,7,5,Sat,17,15081.070712419678,0.00014009070058381985,2.1127177616569996
2021-08-14,2021,32,2021 W32,8,2021 M 8,14,5,Sat,17,14997.014765935355,0.00014009070058381985,2.1009423052257747
2021-08-21,2021,33,2021 W33,8,2021 M 8,21,5,Sat,17,14860.023602433455,0.00014009070058381985,2.081751117157001
2021-08-28,2021,34,2021 W34,8,2021 M 8,28,5,Sat,17,14669.939216541028,0.00014009070058381985,2.055122062367286
2021-09-04,2021,35,2021 W35,9,2021 M 9,4,5,Sat,17,14427.117812368251,0.00014009070058381985,2.0211050417399745
2021-09-11,2021,36,2021 W36,9,2021 M 9,11,5,Sat,17,14132.463335682305,0.00014009070058381985,1.9798266896708816
2021-09-18,2021,37,2021 W37,9,2021 M 9,18,5,Sat,17,13787.461006081203,0.00014009070058381985,1.9314950716140133
2021-09-25,2021,38,2021 W38,9,2021 M 9,25,5,Sat,17,13394.2108491677,0.00014009070058381985,1.8764043816273037
2021-10-02,2021,39,2021 W39,10,2021 M10,2,5,Sat,17,12955.461228723118,0.00014009070058381985,1.814939639918337
2021-10-09,2021,40,2021 W40,10,2021 M10,9,5,Sat,17,12474.64237888123,0.00014009070058381985,1.7475813903900805
2021-10-16,2021,41,2021 W41,10,2021 M10,16,5,Sat,17,11955.899936302148,0.00014009070058381985,1.6749103981866151
2021-10-23,2021,42,2021 W42,10,2021 M10,23,5,Sat,17,11404.128472346118,0.00014009070058381985,1.5976123472388548
2021-10-30,2021,43,2021 W43,10,2021 M10,30,5,Sat,17,10825.005025247476,0.00014009070058381985,1.5164825378102893
2021-11-06,2021,44,2021 W44,11,2021 M11,6,5,Sat,17,10225.022632288443,0.00014009070058381985,1.4324305840427016
2021-11-13,2021,45,2021 W45,11,2021 M11,13,5,Sat,17,9611.52386197302,0.00014009070058381985,1.3464851115019023
2021-11-20,2021,46,2021 W46,11,2021 M11,20,5,Sat,17,8992.734346200836,0.00014009070058381985,1.2597984547234542
2021-11-27,2021,47,2021 W47,11,2021 M11,27,5,Sat,17,8377.796312441054,0.00014009070058381985,1.1736513547584098
2021-12-04,2021,48,2021 W48,12,2021 M12,4,5,Sat,17,7776.802115906185,0.00014009070058381985,1.08945765671903
2021-12-11,2021,49,2021 W49,12,2021 M12,11,5,Sat,17,7200.827771725955,0.00014009070058381985,1.0087690073245155
2021-12-18,2021,50,2021 W50,12,2021 M12,18,5,Sat,17,6661.966487121259,0.00014009070058381985,0.9332795524467464
2021-12-25,2021,51,2021 W51,12,2021 M12,25,5,Sat,17,6173.36219357787,0.00014009070058381985,0.8648306346559907
2021-04-03,2021,13,2021 W13,4,2021 M 4,3,5,Sat,18,9916.789254223993,6.841638865721434e-05,0.6784709078486755
2021-04-10,2021,14,2021 W14,4,2021 M 4,10,5,Sat,18,10373.039545103224,6.841638865721434e-05,0.709685905074436
2021-04-17,2021,15,2021 W15,4,2021 M 4,17,5,Sat,18,10828.901859085996,6.841638865721434e-05,0.7408743583220584
2021-04-24,2021,16,2021 W16,4,2021 M 4,24,5,Sat,18,11280.696421834047,6.841638865721434e-05,0.7717845107202453
2021-05-01,2021,17,2021 W17,5,2021 M 5,1,5,Sat,18,11724.654089362664,6.841638865721434e-05,0.8021584910492335
2021-05-08,2021,18,2021 W18,5,2021 M 5,8,5,Sat,18,12156.94988021456,6.841638865721434e-05,0.8317346078910347
2021-05-15,2021,19,2021 W19,5,2021 M 5,15,5,Sat,18,12573.736507633728,6.841638865721434e-05,0.8602496437796741
2021-05-22,2021,20,2021 W20,5,2021 M 5,22,5,Sat,18,12971.17791173931,6.841638865721434e-05,0.8874411493514306
2021-05-29,2021,21,2021 W21,5,2021 M 5,29,5,Sat,18,13345.482791699462,6.841638865721434e-05,0.9130497374950762
2021-06-05,2021,22,2021 W22,6,2021 M 6,5,5,Sat,18,13692.938137905221,6.841638865721434e-05,0.9368213775021164
2021-06-12,2021,23,2021 W23,6,2021 M 6,12,5,Sat,18,14009.942764144365,6.841638865721434e-05,0.9585096892170286
2021-06-19,2021,24,2021 W24,6,2021 M 6,19,5,Sat,18,14293.040839775287,6.841638865721434e-05,0.9778782371875032
2021-06-26,2021,25,2021 W25,6,2021 M 6,26,5,Sat,18,14538.955421900844,6.841638865721434e-05,0.9947028248146819
2021-07-03,2021,26,2021 W26,7,2021 M 7,3,5,Sat,18,14744.621987542245,6.841638865721434e-05,1.0087737885033985
2021-07-10,2021,27,2021 W27,7,2021 M 7,10,5,Sat,18,14907.221965812892,6.841638865721434e-05,1.0198982918124175
2021-07-17,2021,28,2021 W28,7,2021 M 7,17,5,Sat,18,15024.21627009226,6.841638865721434e-05,1.0279026196046752
2021-07-24,2021,29,2021 W29,7,2021 M 7,24,5,Sat,18,15093.378830199763,6.841638865721434e-05,1.032634472197518
2021-07-31,2021,30,2021 W30,7,2021 M 7,31,5,Sat,18,15112.830124568613,6.841638865721434e-05,1.0339652595129432
2021-08-07,2021,31,2021 W31,8,2021 M 8,7,5,Sat,18,15081.070712419678,6.841638865721434e-05,1.031792395227837
2021-08-14,2021,32,2021 W32,8,2021 M 8,14,5,Sat,18,14997.014765935355,6.841638865721434e-05,1.0260415909242155
2021-08-21,2021,33,2021 W33,8,2021 M 8,21,5,Sat,18,14860.023602433455,6.841638865721434e-05,1.0166691502394656
2021-08-28,2021,34,2021 W34,8,2021 M 8,28,5,Sat,18,14669.939216541028,6.841638865721434e-05,1.0036642630165815
2021-09-04,2021,35,2021 W35,9,2021 M 9,4,5,Sat,18,14427.117812368251,6.841638865721434e-05,0.9870512994544062
2021-09-11,2021,36,2021 W36,9,2021 M 9,11,5,Sat,18,14132.463335682305,6.841638865721434e-05,0.9668921042578724
2021-09-18,2021,37,2021 W37,9,2021 M 9,18,5,Sat,18,13787.461006081203,6.841638865721434e-05,0.9432882907882391
2021-09-25,2021,38,2021 W38,9,2021 M 9,25,5,Sat,18,13394.2108491677,6.841638865721434e-05,0.9163835352133344
2021-10-02,2021,39,2021 W39,10,2021 M10,2,5,Sat,18,12955.461228723118,6.841638865721434e-05,0.8863658706577925
2021-10-09,2021,40,2021 W40,10,2021 M10,9,5,Sat,18,12474.64237888123,6.841638865721434e-05,0.8534699813532951
2021-10-16,2021,41,2021 W41,10,2021 M10,16,5,Sat,18,11955.899936302148,6.841638865721434e-05,0.817979496788812
